Sample,Toxicity_Category,Compound_Name,Interaction_Count
BD9,Environmental,Aflatoxin M1,2
BD9,Environmental,Aziridine,2
BD9,Environmental,Caffeate,2
BD9,Environmental,Chloral,2
BD9,Environmental,Etoposide,2
BD9,Environmental,Glu-P-1,2
BD9,Environmental,Hydrazine,2
BD9,Environmental,Microcystin LR,2
BD9,Environmental,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD9,Environmental,Nitrogen mustard,2
BD9,Environmental,Tamoxifen,2
BD9,Environmental,Trinitrotoluene,2
BD9,Environmental,ortho-Toluidine,2
BD9,Environmental,para-(Dimethylamino)azobenzene,2
BD9,Environmental,3-Cresol,1
BD9,Environmental,Acetone,1
BD9,Environmental,Aflatoxin B1,1
BD9,Environmental,"Aflatoxin B1-endo-8,9-epoxide",1
BD9,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BD9,Environmental,Aflatoxin Q1,1
BD9,Environmental,"Aflatoxin-M1-8,9-epoxide",1
BD9,Environmental,Benzophenone,1
BD9,Environmental,Benzyl alcohol,1
BD9,Environmental,Cobalt,1
BD9,Environmental,Cyclosporin A,1
BD9,Environmental,Diethyl phthalate,1
BD9,Environmental,Digoxin,1
BD9,Environmental,Glycidaldehyde,1
BD9,Environmental,Manganese(2+),1
BD9,Environmental,Phenolphthalein,1
BD9,Environmental,Sodium fluoride,1
BD9,Environmental,Strontium cation,1
BD9,Genomic,Diuron,45
BD9,Genomic,Benzidine,40
BD9,Genomic,Formaldehyde,24
BD9,Genomic,Lead nitrate,24
BD9,Genomic,Amsacrine,18
BD9,Genomic,Chlorpyrifos,18
BD9,Genomic,Cypermethrin,18
BD9,Genomic,Nitrite,14
BD9,Genomic,Dichlorvos,12
BD9,Genomic,Hydrochlorothiazide,12
BD9,Genomic,Streptozocin,10
BD9,Genomic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD9,Genomic,"3,3'-Dimethoxybenzidine",8
BD9,Genomic,Chloral hydrate,8
BD9,Genomic,Chlorpyrifos-methyl,8
BD9,Genomic,Endosulfan,8
BD9,Genomic,Benzo[a]pyrene,7
BD9,Genomic,Chlorfenvinphos,6
BD9,Genomic,Cobaltous sulfate,6
BD9,Genomic,Merphalan,6
BD9,Genomic,Methyl bromide,6
BD9,Genomic,Mitoxantrone,6
BD9,Genomic,Parathion,6
BD9,Genomic,Sulfasalazine,6
BD9,Genomic,alpha-Chlorohydrin,6
BD9,Genomic,Danthron,5
BD9,Genomic,Zalcitabine,5
BD9,Genomic,Chloraminophenamide,4
BD9,Genomic,Epichlorohydrin,4
BD9,Genomic,Mitomycin,4
BD9,Genomic,Phenacetin,4
BD9,Genomic,Simazine,4
BD9,Genomic,Tetranitromethane,4
BD9,Genomic,para-Aminoazobenzene,4
BD9,Genomic,Captafol,3
BD9,Genomic,Dimethoate,3
BD9,Genomic,Nitrofen,3
BD9,Genomic,Pioglitazone,3
BD9,Genomic,Styrene,3
BD9,Genomic,"1,3-Dichloro-2-propanol",2
BD9,Genomic,"2,6-Dimethylaniline",2
BD9,Genomic,2-Naphthylamine,2
BD9,Genomic,2-Nitropropane,2
BD9,Genomic,"3,3'-Dimethylbenzidine",2
BD9,Genomic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD9,Genomic,Aflatoxin M1,2
BD9,Genomic,Aziridine,2
BD9,Genomic,Chloral,2
BD9,Genomic,Ethyl methanesulfonate,2
BD9,Genomic,Etoposide,2
BD9,Genomic,Glu-P-1,2
BD9,Genomic,Hydrazine,2
BD9,Genomic,Methylnitrosourea,2
BD9,Genomic,Microcystin LR,2
BD9,Genomic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD9,Genomic,Nitrogen mustard,2
BD9,Genomic,Trinitrotoluene,2
BD9,Genomic,ortho-Toluidine,2
BD9,Genomic,para-(Dimethylamino)azobenzene,2
BD9,Genomic,Aflatoxin B1,1
BD9,Genomic,"Aflatoxin B1-endo-8,9-epoxide",1
BD9,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BD9,Genomic,Aflatoxin Q1,1
BD9,Genomic,"Aflatoxin-M1-8,9-epoxide",1
BD9,Genomic,Cyclosporin A,1
BD9,Genomic,Glycidaldehyde,1
BD9,Nuclear Response,Diuron,45
BD9,Nuclear Response,Benzidine,40
BD9,Nuclear Response,Acetaldehyde,27
BD9,Nuclear Response,Chlorpyrifos,18
BD9,Nuclear Response,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD9,Nuclear Response,Chlorpyrifos-methyl,8
BD9,Nuclear Response,Tributyltin chloride,8
BD9,Nuclear Response,Benzo[a]pyrene,7
BD9,Nuclear Response,Chlorfenvinphos,6
BD9,Nuclear Response,Parathion,6
BD9,Nuclear Response,Catechol,5
BD9,Nuclear Response,Danthron,5
BD9,Nuclear Response,Mitomycin,4
BD9,Nuclear Response,Phenylmercury acetate,4
BD9,Nuclear Response,para-Aminoazobenzene,4
BD9,Nuclear Response,Chlorothalonil,3
BD9,Nuclear Response,Naled,3
BD9,Nuclear Response,Pioglitazone,3
BD9,Nuclear Response,2-Naphthylamine,2
BD9,Nuclear Response,"3,3'-Dimethylbenzidine",2
BD9,Nuclear Response,Caffeate,2
BD9,Nuclear Response,Etoposide,2
BD9,Nuclear Response,Glu-P-1,2
BD9,Nuclear Response,Hydrazine,2
BD9,Nuclear Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD9,Nuclear Response,Nitrogen mustard,2
BD9,Nuclear Response,Tamoxifen,2
BD9,Nuclear Response,para-(Dimethylamino)azobenzene,2
BD9,Nuclear Response,Digoxin,1
BD9,Nuclear Response,Phenolphthalein,1
BD9,Organic,Ammonia,136
BD9,Organic,Diuron,45
BD9,Organic,Benzidine,40
BD9,Organic,Acetaldehyde,27
BD9,Organic,Carbon tetrachloride,25
BD9,Organic,Formaldehyde,24
BD9,Organic,Lead nitrate,24
BD9,Organic,2-Chlorophenol,18
BD9,Organic,Amsacrine,18
BD9,Organic,Cadmium chloride,18
BD9,Organic,Chlorpyrifos,18
BD9,Organic,Methylmercury chloride,18
BD9,Organic,Mercuric chloride,16
BD9,Organic,Copper,15
BD9,Organic,Thioacetamide,15
BD9,Organic,Nitrite,14
BD9,Organic,4-Nitrophenol,12
BD9,Organic,Dichlorvos,12
BD9,Organic,Hydrochlorothiazide,12
BD9,Organic,Phenol,12
BD9,Organic,Trichloroethene,12
BD9,Organic,Nitrate,10
BD9,Organic,Streptozocin,10
BD9,Organic,Zinc cation,10
BD9,Organic,Nickel chloride,9
BD9,Organic,"1,1,2,2-Tetrachloroethane",8
BD9,Organic,"1,2-Dichlorobenzene",8
BD9,Organic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BD9,Organic,"3,3'-Dimethoxybenzidine",8
BD9,Organic,Arsenic,8
BD9,Organic,Arylmercury,8
BD9,Organic,Cacodylate,8
BD9,Organic,Chloral hydrate,8
BD9,Organic,Chlorpyrifos-methyl,8
BD9,Organic,Endosulfan,8
BD9,Organic,Tributyltin chloride,8
BD9,Organic,Benzo[a]pyrene,7
BD9,Organic,Chloramine,6
BD9,Organic,Chlorfenvinphos,6
BD9,Organic,Cobaltous sulfate,6
BD9,Organic,Merphalan,6
BD9,Organic,Methyl bromide,6
BD9,Organic,Mitoxantrone,6
BD9,Organic,Naphthalene,6
BD9,Organic,Parathion,6
BD9,Organic,Sodium arsenite,6
BD9,Organic,Sulfasalazine,6
BD9,Organic,alpha-Chlorohydrin,6
BD9,Organic,Catechol,5
BD9,Organic,Danthron,5
BD9,Organic,Ethanol,5
BD9,Organic,Lead,5
BD9,Organic,Zalcitabine,5
BD9,Organic,"1,4-Dioxane",4
BD9,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD9,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BD9,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BD9,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BD9,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BD9,Organic,"3,4-Dihydroxybenzoate",4
BD9,Organic,Acenaphthene,4
BD9,Organic,Chloraminophenamide,4
BD9,Organic,Dibutyl phthalate,4
BD9,Organic,Epichlorohydrin,4
BD9,Organic,Methyl isobutyl ketone,4
BD9,Organic,Mitomycin,4
BD9,Organic,Nitromethane,4
BD9,Organic,Phenacetin,4
BD9,Organic,Phenylmercury acetate,4
BD9,Organic,Phenylmethanesulfonyl fluoride,4
BD9,Organic,Simazine,4
BD9,Organic,Tetranitromethane,4
BD9,Organic,Toluene,4
BD9,Organic,para-Aminoazobenzene,4
BD9,Organic,CO,3
BD9,Organic,Captafol,3
BD9,Organic,Chlorothalonil,3
BD9,Organic,Dimethoate,3
BD9,Organic,Naled,3
BD9,Organic,Nitrofen,3
BD9,Organic,Ochratoxin A,3
BD9,Organic,Pioglitazone,3
BD9,Organic,Styrene,3
BD9,Organic,Vinyl acetate,3
BD9,Organic,"1,3-Dichloro-2-propanol",2
BD9,Organic,"2,6-Dimethylaniline",2
BD9,Organic,2-(4-Chlorophenoxy)propionic acid,2
BD9,Organic,2-Ethoxyethanol,2
BD9,Organic,2-Naphthylamine,2
BD9,Organic,2-Nitropropane,2
BD9,Organic,"3,3'-Dimethylbenzidine",2
BD9,Organic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BD9,Organic,4-Cresol,2
BD9,Organic,Aflatoxin M1,2
BD9,Organic,Aziridine,2
BD9,Organic,Caffeate,2
BD9,Organic,Chloral,2
BD9,Organic,Ethyl methanesulfonate,2
BD9,Organic,Etoposide,2
BD9,Organic,Glu-P-1,2
BD9,Organic,Hydrazine,2
BD9,Organic,Methylnitrosourea,2
BD9,Organic,Microcystin LR,2
BD9,Organic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD9,Organic,Nitrogen mustard,2
BD9,Organic,Tamoxifen,2
BD9,Organic,Trinitrotoluene,2
BD9,Organic,ortho-Toluidine,2
BD9,Organic,para-(Dimethylamino)azobenzene,2
BD9,Organic,3-Cresol,1
BD9,Organic,Acetone,1
BD9,Organic,Aflatoxin B1,1
BD9,Organic,"Aflatoxin B1-endo-8,9-epoxide",1
BD9,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BD9,Organic,Aflatoxin Q1,1
BD9,Organic,"Aflatoxin-M1-8,9-epoxide",1
BD9,Organic,Benzophenone,1
BD9,Organic,Benzyl alcohol,1
BD9,Organic,Cobalt,1
BD9,Organic,Cyclosporin A,1
BD9,Organic,Diethyl phthalate,1
BD9,Organic,Digoxin,1
BD9,Organic,Glycidaldehyde,1
BD9,Organic,Manganese(2+),1
BD9,Organic,Methyl tert-butyl ether,1
BD9,Organic,Phenolphthalein,1
BD9,Organic,Sodium fluoride,1
BD9,Organic,Strontium cation,1
BD9,Stress Response,Diuron,45
BD9,Stress Response,Benzidine,40
BD9,Stress Response,Acetaldehyde,27
BD9,Stress Response,Amsacrine,18
BD9,Stress Response,Chlorpyrifos,18
BD9,Stress Response,Methylmercury chloride,18
BD9,Stress Response,4-Nitrophenol,12
BD9,Stress Response,Dichlorvos,12
BD9,Stress Response,"3,3'-Dimethoxybenzidine",8
BD9,Stress Response,Chlorpyrifos-methyl,8
BD9,Stress Response,Endosulfan,8
BD9,Stress Response,Tributyltin chloride,8
BD9,Stress Response,Benzo[a]pyrene,7
BD9,Stress Response,Catechol,5
BD9,Stress Response,Danthron,5
BD9,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BD9,Stress Response,Nitromethane,4
BD9,Stress Response,Phenylmercury acetate,4
BD9,Stress Response,para-Aminoazobenzene,4
BD9,Stress Response,Captafol,3
BD9,Stress Response,Chlorothalonil,3
BD9,Stress Response,Naled,3
BD9,Stress Response,Nitrofen,3
BD9,Stress Response,Etoposide,2
BD9,Stress Response,Methylnitrosourea,2
BD9,Stress Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BD9,Stress Response,para-(Dimethylamino)azobenzene,2
BD9,Stress Response,Cyclosporin A,1
BD9,Stress Response,Digoxin,1
BD9,Stress Response,Phenolphthalein,1
BG1,Environmental,Ammonia,136
BG1,Environmental,Diuron,45
BG1,Environmental,Benzidine,40
BG1,Environmental,Acetaldehyde,27
BG1,Environmental,Carbon tetrachloride,25
BG1,Environmental,Formaldehyde,24
BG1,Environmental,Lead nitrate,24
BG1,Environmental,2-Chlorophenol,18
BG1,Environmental,Amsacrine,18
BG1,Environmental,Cadmium chloride,18
BG1,Environmental,Chlorpyrifos,18
BG1,Environmental,Cypermethrin,18
BG1,Environmental,Methylmercury chloride,18
BG1,Environmental,Mercuric chloride,16
BG1,Environmental,Copper,15
BG1,Environmental,Thioacetamide,15
BG1,Environmental,Nitrite,14
BG1,Environmental,4-Nitrophenol,12
BG1,Environmental,Dichlorvos,12
BG1,Environmental,Hydrochlorothiazide,12
BG1,Environmental,Phenol,12
BG1,Environmental,Trichloroethene,12
BG1,Environmental,Nitrate,10
BG1,Environmental,Streptozocin,10
BG1,Environmental,Zinc cation,10
BG1,Environmental,Nickel chloride,9
BG1,Environmental,"1,1,2,2-Tetrachloroethane",8
BG1,Environmental,"1,2-Dichlorobenzene",8
BG1,Environmental,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BG1,Environmental,"3,3'-Dimethoxybenzidine",8
BG1,Environmental,Arsenic,8
BG1,Environmental,Arylmercury,8
BG1,Environmental,Chloral hydrate,8
BG1,Environmental,Chlorpyrifos-methyl,8
BG1,Environmental,Endosulfan,8
BG1,Environmental,Tributyltin chloride,8
BG1,Environmental,Benzo[a]pyrene,7
BG1,Environmental,Chloramine,6
BG1,Environmental,Chlorfenvinphos,6
BG1,Environmental,Merphalan,6
BG1,Environmental,Methyl bromide,6
BG1,Environmental,Mitoxantrone,6
BG1,Environmental,Naphthalene,6
BG1,Environmental,Parathion,6
BG1,Environmental,Sulfasalazine,6
BG1,Environmental,alpha-Chlorohydrin,6
BG1,Environmental,Catechol,5
BG1,Environmental,Danthron,5
BG1,Environmental,Ethanol,5
BG1,Environmental,Lead,5
BG1,Environmental,Zalcitabine,5
BG1,Environmental,"1,4-Dioxane",4
BG1,Environmental,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BG1,Environmental,"2,2',4,4'-Tetrachlorobiphenyl",4
BG1,Environmental,"2,2',5,5'-Tetrachlorobiphenyl",4
BG1,Environmental,"3,4,3',4'-Tetrachlorobiphenyl",4
BG1,Environmental,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BG1,Environmental,"3,4-Dihydroxybenzoate",4
BG1,Environmental,Acenaphthene,4
BG1,Environmental,Chloraminophenamide,4
BG1,Environmental,Dibutyl phthalate,4
BG1,Environmental,Methyl isobutyl ketone,4
BG1,Environmental,Mitomycin,4
BG1,Environmental,Nitromethane,4
BG1,Environmental,Phenacetin,4
BG1,Environmental,Phenylmercury acetate,4
BG1,Environmental,Phenylmethanesulfonyl fluoride,4
BG1,Environmental,Simazine,4
BG1,Environmental,Tetranitromethane,4
BG1,Environmental,Toluene,4
BG1,Environmental,para-Aminoazobenzene,4
BG1,Environmental,CO,3
BG1,Environmental,Captafol,3
BG1,Environmental,Chlorothalonil,3
BG1,Environmental,Dimethoate,3
BG1,Environmental,Naled,3
BG1,Environmental,Nitrofen,3
BG1,Environmental,Ochratoxin A,3
BG1,Environmental,Pioglitazone,3
BG1,Environmental,Styrene,3
BG1,Environmental,Vinyl acetate,3
BG1,Environmental,"1,3-Dichloro-2-propanol",2
BG1,Environmental,"2,6-Dimethylaniline",2
BG1,Environmental,2-(4-Chlorophenoxy)propionic acid,2
BG1,Environmental,2-Ethoxyethanol,2
BG1,Environmental,2-Naphthylamine,2
BG1,Environmental,2-Nitropropane,2
BG1,Environmental,"3,3'-Dimethylbenzidine",2
BG1,Environmental,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BG1,Environmental,4-Cresol,2
BG1,Environmental,Aflatoxin M1,2
BG1,Environmental,Aziridine,2
BG1,Environmental,Caffeate,2
BG1,Environmental,Chloral,2
BG1,Environmental,Etoposide,2
BG1,Environmental,Glu-P-1,2
BG1,Environmental,Hydrazine,2
BG1,Environmental,Microcystin LR,2
BG1,Environmental,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BG1,Environmental,Nitrogen mustard,2
BG1,Environmental,Tamoxifen,2
BG1,Environmental,Trinitrotoluene,2
BG1,Environmental,ortho-Toluidine,2
BG1,Environmental,para-(Dimethylamino)azobenzene,2
BG1,Environmental,3-Cresol,1
BG1,Environmental,Acetone,1
BG1,Environmental,Aflatoxin B1,1
BG1,Environmental,"Aflatoxin B1-endo-8,9-epoxide",1
BG1,Environmental,"Aflatoxin B1-exo-8,9-epoxide",1
BG1,Environmental,Aflatoxin Q1,1
BG1,Environmental,"Aflatoxin-M1-8,9-epoxide",1
BG1,Environmental,Benzophenone,1
BG1,Environmental,Benzyl alcohol,1
BG1,Environmental,Cobalt,1
BG1,Environmental,Cyclosporin A,1
BG1,Environmental,Diethyl phthalate,1
BG1,Environmental,Digoxin,1
BG1,Environmental,Glycidaldehyde,1
BG1,Environmental,Manganese(2+),1
BG1,Environmental,Phenolphthalein,1
BG1,Environmental,Sodium fluoride,1
BG1,Environmental,Strontium cation,1
BG1,Genomic,Diuron,45
BG1,Genomic,Benzidine,40
BG1,Genomic,Formaldehyde,24
BG1,Genomic,Lead nitrate,24
BG1,Genomic,Amsacrine,18
BG1,Genomic,Chlorpyrifos,18
BG1,Genomic,Cypermethrin,18
BG1,Genomic,Nitrite,14
BG1,Genomic,Dichlorvos,12
BG1,Genomic,Hydrochlorothiazide,12
BG1,Genomic,Streptozocin,10
BG1,Genomic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BG1,Genomic,"3,3'-Dimethoxybenzidine",8
BG1,Genomic,Chloral hydrate,8
BG1,Genomic,Chlorpyrifos-methyl,8
BG1,Genomic,Endosulfan,8
BG1,Genomic,Benzo[a]pyrene,7
BG1,Genomic,Chlorfenvinphos,6
BG1,Genomic,Cobaltous sulfate,6
BG1,Genomic,Merphalan,6
BG1,Genomic,Methyl bromide,6
BG1,Genomic,Mitoxantrone,6
BG1,Genomic,Parathion,6
BG1,Genomic,Sulfasalazine,6
BG1,Genomic,alpha-Chlorohydrin,6
BG1,Genomic,Danthron,5
BG1,Genomic,Zalcitabine,5
BG1,Genomic,Chloraminophenamide,4
BG1,Genomic,Epichlorohydrin,4
BG1,Genomic,Mitomycin,4
BG1,Genomic,Phenacetin,4
BG1,Genomic,Simazine,4
BG1,Genomic,Tetranitromethane,4
BG1,Genomic,para-Aminoazobenzene,4
BG1,Genomic,Captafol,3
BG1,Genomic,Dimethoate,3
BG1,Genomic,Nitrofen,3
BG1,Genomic,Pioglitazone,3
BG1,Genomic,Styrene,3
BG1,Genomic,"1,3-Dichloro-2-propanol",2
BG1,Genomic,"2,6-Dimethylaniline",2
BG1,Genomic,2-Naphthylamine,2
BG1,Genomic,2-Nitropropane,2
BG1,Genomic,"3,3'-Dimethylbenzidine",2
BG1,Genomic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BG1,Genomic,Aflatoxin M1,2
BG1,Genomic,Aziridine,2
BG1,Genomic,Chloral,2
BG1,Genomic,Ethyl methanesulfonate,2
BG1,Genomic,Etoposide,2
BG1,Genomic,Glu-P-1,2
BG1,Genomic,Hydrazine,2
BG1,Genomic,Methylnitrosourea,2
BG1,Genomic,Microcystin LR,2
BG1,Genomic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BG1,Genomic,Nitrogen mustard,2
BG1,Genomic,Trinitrotoluene,2
BG1,Genomic,ortho-Toluidine,2
BG1,Genomic,para-(Dimethylamino)azobenzene,2
BG1,Genomic,Aflatoxin B1,1
BG1,Genomic,"Aflatoxin B1-endo-8,9-epoxide",1
BG1,Genomic,"Aflatoxin B1-exo-8,9-epoxide",1
BG1,Genomic,Aflatoxin Q1,1
BG1,Genomic,"Aflatoxin-M1-8,9-epoxide",1
BG1,Genomic,Cyclosporin A,1
BG1,Genomic,Glycidaldehyde,1
BG1,Nuclear Response,Diuron,45
BG1,Nuclear Response,Benzidine,40
BG1,Nuclear Response,Acetaldehyde,27
BG1,Nuclear Response,Chlorpyrifos,18
BG1,Nuclear Response,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BG1,Nuclear Response,Chlorpyrifos-methyl,8
BG1,Nuclear Response,Tributyltin chloride,8
BG1,Nuclear Response,Benzo[a]pyrene,7
BG1,Nuclear Response,Chlorfenvinphos,6
BG1,Nuclear Response,Parathion,6
BG1,Nuclear Response,Catechol,5
BG1,Nuclear Response,Danthron,5
BG1,Nuclear Response,Mitomycin,4
BG1,Nuclear Response,Phenylmercury acetate,4
BG1,Nuclear Response,para-Aminoazobenzene,4
BG1,Nuclear Response,Chlorothalonil,3
BG1,Nuclear Response,Naled,3
BG1,Nuclear Response,Pioglitazone,3
BG1,Nuclear Response,2-Naphthylamine,2
BG1,Nuclear Response,"3,3'-Dimethylbenzidine",2
BG1,Nuclear Response,Caffeate,2
BG1,Nuclear Response,Etoposide,2
BG1,Nuclear Response,Glu-P-1,2
BG1,Nuclear Response,Hydrazine,2
BG1,Nuclear Response,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BG1,Nuclear Response,Nitrogen mustard,2
BG1,Nuclear Response,Tamoxifen,2
BG1,Nuclear Response,para-(Dimethylamino)azobenzene,2
BG1,Nuclear Response,Digoxin,1
BG1,Nuclear Response,Phenolphthalein,1
BG1,Organic,Ammonia,136
BG1,Organic,Diuron,45
BG1,Organic,Benzidine,40
BG1,Organic,Acetaldehyde,27
BG1,Organic,Carbon tetrachloride,25
BG1,Organic,Formaldehyde,24
BG1,Organic,Lead nitrate,24
BG1,Organic,2-Chlorophenol,18
BG1,Organic,Amsacrine,18
BG1,Organic,Cadmium chloride,18
BG1,Organic,Chlorpyrifos,18
BG1,Organic,Methylmercury chloride,18
BG1,Organic,Mercuric chloride,16
BG1,Organic,Copper,15
BG1,Organic,Thioacetamide,15
BG1,Organic,Nitrite,14
BG1,Organic,4-Nitrophenol,12
BG1,Organic,Dichlorvos,12
BG1,Organic,Hydrochlorothiazide,12
BG1,Organic,Phenol,12
BG1,Organic,Trichloroethene,12
BG1,Organic,Nitrate,10
BG1,Organic,Streptozocin,10
BG1,Organic,Zinc cation,10
BG1,Organic,Nickel chloride,9
BG1,Organic,"1,1,2,2-Tetrachloroethane",8
BG1,Organic,"1,2-Dichlorobenzene",8
BG1,Organic,"2-Amino-1-methyl-6-phenylimidazo[4,5-b]pyridine",8
BG1,Organic,"3,3'-Dimethoxybenzidine",8
BG1,Organic,Arsenic,8
BG1,Organic,Arylmercury,8
BG1,Organic,Cacodylate,8
BG1,Organic,Chloral hydrate,8
BG1,Organic,Chlorpyrifos-methyl,8
BG1,Organic,Endosulfan,8
BG1,Organic,Tributyltin chloride,8
BG1,Organic,Benzo[a]pyrene,7
BG1,Organic,Chloramine,6
BG1,Organic,Chlorfenvinphos,6
BG1,Organic,Cobaltous sulfate,6
BG1,Organic,Merphalan,6
BG1,Organic,Methyl bromide,6
BG1,Organic,Mitoxantrone,6
BG1,Organic,Naphthalene,6
BG1,Organic,Parathion,6
BG1,Organic,Sodium arsenite,6
BG1,Organic,Sulfasalazine,6
BG1,Organic,alpha-Chlorohydrin,6
BG1,Organic,Catechol,5
BG1,Organic,Danthron,5
BG1,Organic,Ethanol,5
BG1,Organic,Lead,5
BG1,Organic,Zalcitabine,5
BG1,Organic,"1,4-Dioxane",4
BG1,Organic,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BG1,Organic,"2,2',4,4'-Tetrachlorobiphenyl",4
BG1,Organic,"2,2',5,5'-Tetrachlorobiphenyl",4
BG1,Organic,"3,4,3',4'-Tetrachlorobiphenyl",4
BG1,Organic,"3,4,5,3',4',5'-Hexachlorobiphenyl",4
BG1,Organic,"3,4-Dihydroxybenzoate",4
BG1,Organic,Acenaphthene,4
BG1,Organic,Chloraminophenamide,4
BG1,Organic,Dibutyl phthalate,4
BG1,Organic,Epichlorohydrin,4
BG1,Organic,Methyl isobutyl ketone,4
BG1,Organic,Mitomycin,4
BG1,Organic,Nitromethane,4
BG1,Organic,Phenacetin,4
BG1,Organic,Phenylmercury acetate,4
BG1,Organic,Phenylmethanesulfonyl fluoride,4
BG1,Organic,Simazine,4
BG1,Organic,Tetranitromethane,4
BG1,Organic,Toluene,4
BG1,Organic,para-Aminoazobenzene,4
BG1,Organic,CO,3
BG1,Organic,Captafol,3
BG1,Organic,Chlorothalonil,3
BG1,Organic,Dimethoate,3
BG1,Organic,Naled,3
BG1,Organic,Nitrofen,3
BG1,Organic,Ochratoxin A,3
BG1,Organic,Pioglitazone,3
BG1,Organic,Styrene,3
BG1,Organic,Vinyl acetate,3
BG1,Organic,"1,3-Dichloro-2-propanol",2
BG1,Organic,"2,6-Dimethylaniline",2
BG1,Organic,2-(4-Chlorophenoxy)propionic acid,2
BG1,Organic,2-Ethoxyethanol,2
BG1,Organic,2-Naphthylamine,2
BG1,Organic,2-Nitropropane,2
BG1,Organic,"3,3'-Dimethylbenzidine",2
BG1,Organic,4-(N-Nitrosomethylamino)-1-(3-pyridyl)-1-butanone,2
BG1,Organic,4-Cresol,2
BG1,Organic,Aflatoxin M1,2
BG1,Organic,Aziridine,2
BG1,Organic,Caffeate,2
BG1,Organic,Chloral,2
BG1,Organic,Ethyl methanesulfonate,2
BG1,Organic,Etoposide,2
BG1,Organic,Glu-P-1,2
BG1,Organic,Hydrazine,2
BG1,Organic,Methylnitrosourea,2
BG1,Organic,Microcystin LR,2
BG1,Organic,N-Methyl-N'-nitro-N-nitrosoguanidine,2
BG1,Organic,Nitrogen mustard,2
BG1,Organic,Tamoxifen,2
BG1,Organic,Trinitrotoluene,2
BG1,Organic,ortho-Toluidine,2
BG1,Organic,para-(Dimethylamino)azobenzene,2
BG1,Organic,3-Cresol,1
BG1,Organic,Acetone,1
BG1,Organic,Aflatoxin B1,1
BG1,Organic,"Aflatoxin B1-endo-8,9-epoxide",1
BG1,Organic,"Aflatoxin B1-exo-8,9-epoxide",1
BG1,Organic,Aflatoxin Q1,1
BG1,Organic,"Aflatoxin-M1-8,9-epoxide",1
BG1,Organic,Benzophenone,1
BG1,Organic,Benzyl alcohol,1
BG1,Organic,Cobalt,1
BG1,Organic,Cyclosporin A,1
BG1,Organic,Diethyl phthalate,1
BG1,Organic,Digoxin,1
BG1,Organic,Glycidaldehyde,1
BG1,Organic,Manganese(2+),1
BG1,Organic,Methyl tert-butyl ether,1
BG1,Organic,Phenolphthalein,1
BG1,Organic,Sodium fluoride,1
BG1,Organic,Strontium cation,1
BG1,Stress Response,Diuron,45
BG1,Stress Response,Benzidine,40
BG1,Stress Response,Acetaldehyde,27
BG1,Stress Response,Amsacrine,18
BG1,Stress Response,Chlorpyrifos,18
BG1,Stress Response,Methylmercury chloride,18
BG1,Stress Response,4-Nitrophenol,12
BG1,Stress Response,Dichlorvos,12
BG1,Stress Response,"3,3'-Dimethoxybenzidine",8
BG1,Stress Response,Chlorpyrifos-methyl,8
BG1,Stress Response,Endosulfan,8
BG1,Stress Response,Tributyltin chloride,8
BG1,Stress Response,Benzo[a]pyrene,7
BG1,Stress Response,Catechol,5
BG1,Stress Response,Danthron,5
BG1,Stress Response,"2,2',4,4',6,6'-Hexachlorobiphenyl",4
BG1,Stress Response,Nitromethane,4
BG1,Stress Response,Phenylmercury acetate,4
BG1,Stress Response,para-Aminoazobenzene,4
BG1,Stress Response,Captafol,3
